product_id,product_name,about_product,actual_price,rule_based_clienta_category,rule_based_clientb_department,rule_based_clientb_price_tier,clienta_level_1,clienta_level_2,clienta_level_3
B09VPH38JS,SaleOn Instant Coal Heater 500W Charcoal Burner Electric Stove Hot Plate - Mix Colors - Pack of 1 - Only Charcoal Heater,"Size: 15*15*5.5cm Material: Stainless steel Color: Mix colors , Package content: 1*Electric cooker 4*Rubber feet 1*English user manual 1*box|Brand new and high quality Charcoal ready in just 3-5 minutes|Electric-heating charcoal starter Optional on/off switch|High quality, excellent polishing indicates quality of life Thermal fuse for safe use Non-slip feet Plug|The light on the front of the shell goes out when the Heater reaches highest temperature. It will restart automatically again and again.",1499,Needs_ML_Prediction,Home & Kitchen,Value,Needs_ML_Prediction,,
B07RY2X9MP,"AmazonBasics 10.2 Gbps High-Speed 4K HDMI Cable with Braided Cord (10-Foot, Dark Grey)","10-Foot high-speed premium HDMI cable (A Male to A Male) for transmitting video and audio signals from source to display|Connect tablets, laptops and other HDMI enabled devices to projectors, video conference systems, HDTV, monitors, and more|Durable, double-shielded 30AWG cable with nylon braided jacket and aluminum housing|Supports Ethernet, 3D, 4K video, and Audio Return Channel (ARC); 30Hz, 10.2Gbps bandwith|Plug and play design removes the need for complicated drivers or setup time; Backed by an Amazon Basics 1-year limited warranty",1500,Needs_ML_Prediction,Electronics,Value,Needs_ML_Prediction,,
B083P71WKK,"HealthSense Weight Machine for Kitchen, Kitchen Food Weighing Scale for Health, Fitness, Home Baking & Cooking with Hanging Design, Touch Button, Tare Function & 1 Year Warranty – Chef-Mate KS 40",Precise Measurements: Built with high precision sensors to quickly deliver accurate results and ensure your healthy recipe is deliciously perfect. Measures in grams / ml / lb:oz / fl’oz with the range of 1 - 5000 g.|Tare Function: Calculate net weight of ingredients by subtracting empty bowl or the container weight. Touch the TARE button to reset the scale back to zero and weigh ingredients by adding it in to the same container.|Box Contents: The Chef-Mate KS 40 Kitchen Scale | 1 CR-2032 battery | Warranty Card | Instruction Manual.|Scale Dimensions: 20.4 x 15.5 x 1.3 cm.|Contact Us for Assistance: 1 year HealthSense India offsite service warranty on manufacturing defects ensures on time customer support. Reach out to us on our website for any queries: healthsense.in OR via email: support@healthsense.in OR call us on +91 9856 9856 36.,1500,Needs_ML_Prediction,Home & Kitchen,Value,Needs_ML_Prediction,,
B088WCFPQF,"Cafe JEI French Press Coffee and Tea Maker 600ml with 4 Level Filtration System, Heat Resistant Borosilicate Glass (Black, 600ml)","4 LEVEL FILTRATION SYSTEM - We use double stainless steel screen filters on a plunger supported by a spring loaded base plate to seal the edges, followed by a final top lid strainer to give you a pure brew with no grounds unlike other cheap presses. Perfect to make fresh coffee, tea, espresso, cold brew or even latte. Use the French press coffee machine to froth milk, the double screen filters make perfect milk froth for your latte.|ONLY THE FINEST QUALITY MATERIALS - Every single metal piece is high-grade stainless steel giving the french press a resilient shine protecting it from rust. The large carafe is made of thick borosilicate glass that can withstand boiling water! The handle is sturdy and is made of high-grade heat-resistant material, making it easy to hold. All individual materials surpass food/drink grade quality—BPA-free plastic lid strainer.|MAXIMUM FLAVOUR - Pressed Coffee extracts the perfect amount of essentials oils and acids from the Coffee bean for maximum flavor; the preferred method for brewing for Coffee enthusiasts everywhere.|PERFECT GIFT FOR COFFEE AND TEA LOVERS - Our french press coffee plunger makes an ideal gift for coffee and tea lovers. Give those coffee and tea lovers a gift that they will remember forever.|INCLUDED - 2 Bonus Stainless Steel Screen filters & 0.20 oz coffee measuring spoon, and a Cleaning tool in the package.|Pinnacle Of Richness Of Nutrients & Taste Pressed coffee extracts the perfect amount of essential oils and acids from the coffee bean for maximum flavor while allowing you to savor the deep-roasted flavor, full-body, and subtle notes of your favorite beans from your very first cup.",1500,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B075DB1F13,"Panasonic Eneloop BQ-CC55N Advanced, Smart and Quick Charger for AA & AAA Rechargeable Batteries, White","Panasonic advanced Ni-MH battery charger has a timer and auto shut off feature.|Rechargeable battery charger has 4 LED lights to show battery life, charge progress and percentage, and charging status.|Advanced Panasonic chargers have Auto shut off feature, detect voltage and stop charging just after overflow.|Panasonic advanced chargers can be used for both AA and AAA type eneloop and eneloop pro batteries.|Advanced eneloop battery chargers can charge up to 4 batteries individually.|eneloop advanced charger comes with a retractable AC plug.|This advanced charger takes approx 1.5 hours to charge 1PC/2PCS and 3 hours to charge 3PCS/4PCS of both AA and AAA eneloop batteries.",1500,Needs_ML_Prediction,Electronics,Value,Needs_ML_Prediction,,
B09474JWN6,"HealthSense Rechargeable Lint Remover for Clothes | Fuzz and Fur Remover | Electric Fabric Shaver, Trimmer for Clothes, Carpet, Sofa, Sweaters, Curtains | One-Year Warranty Included - New-Feel LR350","RECHARGEABLE CORDLESS: Long lasting multiple USB rechargeable battery gives usage of 60 min with 6-hour charging. Being small handy makes it perfect handheld for at-home daily usage & while on travel|SWIFT & ERGONOMIC: Built with premium ABS material, SS mesh cover & razor-sharp blades. Advanced technology & powerful suction motor shaves off any cloth lint-free|SUPERIOR RELIABILITY: 3 stainless steel floating blades removes lint, pills, bubbles & fuzz of all sizes! Large storage bin eases usage|MADE FOR INDIA: HealthSense is a registered Indian Brand aiming to bring quality innovative products. This product is idealised & conceptualised for Indians & manufactured by exclusive overseas partners|SERVICE & WARRANTY: 1 year Healthsense offsite service warranty on manufacturing defects ensures on time customer support",1500,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B01L8ZNWN2,"HP v236w USB 2.0 64GB Pen Drive, Metal","Durable metal Charming appearance which brings a great sense of style|Electronic plating after printing technic (Anti-fake). Other Features : Plug & Play|Lidless, compact design with integrated strap-hole, Temperature Proof, Shock-Proof, and vibration-proof|This pendrive is compatible with operating systems such as Windows 2000/XP and Vista, Windows 7, 8, 10 and MAC operating systems 10.3 and above. The HP V236W 64GB Pendrive has a minimum write rate of 4MB/sec and a read rate of 14MB/sec|Durable metal Charming appearance which brings a great sense of style|Electronic plating after printing technic (Anti-fake). Other Features : Plug & Play|Lidless, compact design with integrated strap-hole, Temperature Proof, Shock-Proof, and vibration-proof|This pendrive is compatible with operating systems such as Windows 2000/XP and Vista, Windows 7, 8, 10 and MAC operating systems 10.3 and above. The HP V236W 64GB Pendrive has a minimum write rate of 4MB/sec and a read rate of 14MB/sec",1500,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B09939XJX8,"TVARA LCD Writing Tablet, 8.5"" Inch Colorful Toddler Doodle Board Drawing Tablet, Erasable Reusable Electronic Drawing Pads, Educational and Learning Tool for 3-6 Years Old Boy and Girls Mix Colors","Eye Protection and Fantastic：The LCD writing tablet adopts 2021 LCD pressure-sensitive technology and 10-inch LCD colorful screen. This toddler doodle board without radiation, no glare, safe and comfortable even use for a long time, offers enough space for graffiti and easy viewing, free child’s imagination, provide better preschool learning experience!|Environmental & economical: The built-in battery of the writing and drawing tablet has 6 months battery life, can be replaced for cycle use, without charging or plugging in power. The writing pad can provide about 100,000 writings, avoid waste of paper and pencils, reduce expense and no more mess at home, as great educational girls boys. The stylus can be hung on the doodle board through the lanyard avoid missing.|Easy to Use: The writing tablet creates colorful lines of different thickness, based on how hard you push with stylus, nails, or any hard thing, just like writing and drawing on paper. It is recommended to use our product under light, the line will be brighter.Press erase button, emptying the screen content takes only one second, which is convenient and time-saving. Click lock key to save the content, you can still erase the pattern after unlocking.|Portable and Durable: The case of drawing board for kids is made of durable plastic, add round corner design which has good shock resistance and drops resistance. The colorful writing tablet weights only 150 grams and has only 1/ 3 inches thickness, easy to place in school bags, handbags, travel bags. Easy to carry, suitable for multiple occasions: airplane, car, restaurant, sofa, etc.|Mix Colors - Color choice not available.",1500,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B0BMZ6SY89,!!HANEUL!!1000 Watt/2000-Watt Room Heater!! Fan Heater!!Pure White!!HN-2500!!Made in India!!Thermoset!!,2 heat settings providing more convenience in usage. Customer can set it at either 1000 Watt or 2000 Watt depending upon the requirement|Thermal cut out protection and Power indicator light.|Handle grip got portablity|It can be placed vertically as well as horizontally.|Adjustable thermostat,1599,Needs_ML_Prediction,Home & Kitchen,Value,Needs_ML_Prediction,,
B07BRKK9JQ,"Zebronics Zeb-Transformer Gaming Keyboard and Mouse Combo (USB, Braided Cable)","Multicolor LED ( 4 modes - 3 light modes and 1 off mode ),Integrated media control Windows key Disable / Enable function|All Keys Disable / Enable function , All Keys Disable / Enable function|2-steps stand design, Laser keycaps|Aluminum body, Backlight LED On / Off function|Braided cable, high quality USB connector",1599,Needs_ML_Prediction,Electronics,Value,Needs_ML_Prediction,,
B0BN2576GQ,"C (DEVICE) Lint Remover for Woolen Clothes, Electric Lint Remover, Best Lint Shaver for Clothes Pack of 1","✅REJUVENATE FABRICS & KEEP TIDY - Restore your clothes and fabrics to a fresh new look! The powerful engine can quickly and gently remove fluffs, pilling, fuzzes, and bobbles from materials like bed sheets, cushions, sweaters, woolen coats, curtains, carpets, and more!|✅MAKE ALL FABRICS LOOK BRAND NEW: Even the highest quality of fabrics require a little rejuvenation every now and then, and this Fabric Shaver features a sharp stainless steel razor blade that will make quick work of damaged materials and make them look good as new.|✅ERGONOMIC DESIGN WITH A BATTERY POWERED MOTOR: Specially designed and lightweight with a 180° handle so it's easy to grip while you effortlessly your fabrics at any angle. The motor generates a strong suction when the blades are rotating for maximum effect.|✅EASY TO USE: Simply push the switch-on button and gently skim it across the fabric in a circular motion to remove all the unwanted excess. Once the fabric is back in pristine condition, the excess tray slides out to empty. The expanded blade surface covers a larger area, finishing the job quicker and easier.|✅DUAL PROTECTION The adjustable height spacer protects your garments from being cut or snagged or caught. It also protects and reinforces your hands from accidentally touching the shaver foil. A cleaning brush is included in the pack to help you easily clean your appliance after use.",1599,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B0BMTZ4T1D,!!1000 Watt/2000-Watt Room Heater!! Fan Heater!!Pure White!!HN-2500!!Made in India!!,2000 Watt Fan heater with dual heat setting|Can be used as gift option|Eco Friendly and pocket freindly|Do not worry if you feel any burning smell that is due to burning of element|Extra focus on packaging of product to make sure customer get product in working condition,1599,Needs_ML_Prediction,Home & Kitchen,Value,Needs_ML_Prediction,,
B0BM9H2NY9,Multifunctional 2 in 1 Electric Egg Boiling Steamer Egg Frying Pan Egg Boiler Electric Automatic Off with Egg Boiler Machine Non-Stick Electric Egg Frying Pan-Tiger Woods (Multy),Egg Frying Pan,1599,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B095XCRDQW,"Esquire Laundry Basket Brown, 50 Ltr Capacity(Plastic)",Crafted with care|It is designed keeping your choice and requirement in mind|Hassle-free usage,1599,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B09P564ZTJ,"Wembley LCD Writing Pad/Tab | Writing, Drawing, Reusable, Portable Pad with Colorful Letters | 9 Inch Graphic Tablet (Assorted)","✅Don't let ordinary pens, pencils, markers or crayons limit your creativity. Utilizing a new liquid crystal technology that's brighter and clearer than most LCD writing tablet you can express your thoughts and ideas in a whole new way. Take pressure-sensitive technology further and draw lines of different thicknesses through different pressure levels to unlock your imagination and creativity.|✅Magnetic Drawing Board: Not only for office whiteboard! It can be used everywhere. By pasting the tape on the back of the LCD board, it can be hold on any flat or curved magnetic surface without sliding or falling. You can use it as family budget plan, weekly plan, message board in kitchen, shopping list, and so on.|✅One-touch Erase Button & Lock Function: Slide the lock button on the back of the tablet to prevents accidental clearing, protect your creation! .: Tablet displays your notes until you erase them with the touch of a button.One-touch button erases notes instantly.|✅Eco-friendly and Eye Protection: The drawing pad can be repeated to use at least 20,0000 times, avoid paper wasting. The eye-protection colorful screen of the doodle board provides a better painting experience, no blue light, no glare, avoiding injury to eyes from long-term use.Pressure-sensitive screen lets you create thick and thin lines. Durable case and recessed screen are safe for school, travel and home use.|✅The Best Toys Tools For Family: Drawing, painting, writing, doodling, taking notes, even as an office memo board at any time and anywhere. Also a great choice for 3 4 5 6 Kids Toddler Girls Boys as a gift for back to school, birthday, Thanksgiving, Easter, Christmas, etc. Color may vary as per Availability.",1599,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B07KRCW6LZ,"TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapter for PC Desktop Laptop, Mini Travel Size, Supports Windows 11,10, 8.1, 8, 7, XP/Mac OS 10.9-10.15","High Speed WiFi —— Up to 600Mbps speeds with 200Mbps on 2.4GHz and 433 Mbps on 5GHz, upgrades your devices to higher AC WiFi speeds|Dual Band Wireless —— 2.4GHz and 5GHz band for flexible connectivity, upgrades your devices to work with the latest dual-band WiFi router for faster speed and extended range|Nano design —— Small, unobtrusive design allows you to plug it in and forget it is even there|Operating System —— Supports Windows 11/10/8.1/8/7/XP, Mac OS 10.15 and earlier|Advanced Security —— Supports 64/128-bit WEP, WPA/WPA2, and WPA-PSK/WPA2-PSK encryption standards|Worry-free customer support —— For other installation related query, compatibility issue or any other queries call on toll free no",1599,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B078WB1VWJ,"Usha EI 3710 Heavy Weight 1000-Watt Dry Iron with Golden American Heritage Soleplate, 1.75 Kg(White)",1.75kg heavy weight iron for better ironing;5 fabric settings|360 degree swivel cord for easy movement;Golden American heritage soleplate|1000watt-effective performance;Shock proof plastic handle and body|Easy grip fabric selector;Warranty: 2 years,1599,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B07KRCW6LZ,"TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapter for PC Desktop Laptop, Mini Travel Size, Supports Windows 11,10, 8.1, 8, 7, XP/Mac OS 10.9-10.15","High Speed WiFi —— Up to 600Mbps speeds with 200Mbps on 2.4GHz and 433 Mbps on 5GHz, upgrades your devices to higher AC WiFi speeds|Dual Band Wireless —— 2.4GHz and 5GHz band for flexible connectivity, upgrades your devices to work with the latest dual-band WiFi router for faster speed and extended range|Nano design —— Small, unobtrusive design allows you to plug it in and forget it is even there|Operating System —— Supports Windows 11/10/8.1/8/7/XP, Mac OS 10.15 and earlier|Advanced Security —— Supports 64/128-bit WEP, WPA/WPA2, and WPA-PSK/WPA2-PSK encryption standards|Worry-free customer support —— For other installation related query, compatibility issue or any other queries call on toll free no",1599,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B0BM4KTNL1,"FIGMENT Handheld Milk Frother Rechargeable, 3-Speed Electric Frother for Coffee with 2 Whisks and Coffee Decoration Tool, Coffee Frother Mixer, CRESCENT ENTERPRISES VRW0.50BK (A1)","【Rechargeable Multi-Function Milk Frother】The Milk Frother comes with two Whisk-Heads attached to the handle - the Spring Whisk-Head is for making milk&coffee foam, the Balloon Whisk-Head is for beating eggs|【High Quality】The product is made of food-grade 304 stainless steel and ABS; The rechargeable built-in Lithium Battery is powerful and can help you make things faster and more efficient - You can make a full cup of milk foam in about 15 seconds|【Detachable Design】The two whisk-heads are detachable, so it is easy for you to change, clean and store|【One-Touch Operation and Three-Staged Speed】It is very easy for you to operate our Milk Frother: Just push the switch button once for stage 1 - low speed, twice for stage 2 - medium speed and three times for stage 3 - high speed; If you push the switch button for 2 seconds, the power will be turned off",1599,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B01HGCLUH6,TP-link N300 WiFi Wireless Router TL-WR845N | 300Mbps Wi-Fi Speed | Three 5dBi high gain Antennas | IPv6 Compatible | AP/RE/WISP Mode | Parental Control | Guest Network,"300Mbps Wireless Speed — 300Mbps wireless speed ideal for interruption sensitive applications like HD video streaming. Power: 9 V ⎓ 0.6 A;Antenna — Three antennas greatly increase the wireless robustness and stability|Encryption — Easy wireless security encryption at a push of WPS button;Bandwidth Control — IP based bandwidth control allows administrators to determine how much bandwidth is allotted to each PC;IPv6 Compatible — Compatible with IPv6 -the more recent Internet Protocol version;Working Modes — Router Mode/ Access Point Mode/ Range Extender Mode/WISP Mode|Easy Management — TP-LINK Tether App allows quick installation and easy management using any mobile device. WiFi Range: 2 Bedroom Houses3× Fixed Antennas Multiple antennas form a signal-boosting array to cover more directions and large areas|In an unlikely case of product quality related issue, we may ask you to reach out to brand’s customer service support and seek resolution. We will require brand proof of issue to process replacement request.;Security Protocol: 64/128/152-Bit Wep / Wpa / Wpa2,Wpa-Psk / Wpa2-Psk|Operating System: Windows",1699,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B09ZTZ9N3Q,"Amazon Basics 2000/1000 Watt Room Heater with Adjustable Thermostat (ISI certified, White color, Ideal for small to medium room/area)","Say goodbye to the worries about dealing with the cold weather with the Amazon Basics Electric Room Heater|Ideal for small to medium-size rooms|Two Knobs - one for Heat mode (1000W or 2000W) another for thermostat for temperature control.|Equipped with 2 heat modes, 1000 watts and 2000 watts|Turbo fan motor evenly distributes heat in the room|Compact and lightweight room heater can be placed anywhere in the house|Plastic fire-retardant body and metal grill that contains copper ensure safety while in use|Ultra quiet in operation, Inbuilt thermostat for safety",1699,Needs_ML_Prediction,Home & Kitchen,Value,Needs_ML_Prediction,,
B0B9RZ4G4W,"Amazon Basics 300 W Hand Blender with Stainless Steel Stem for Hot/Cold Blending and In-Built Cord Hook, ISI-Marked, Black","Strong, sturdy blender with a 300 W powerful and efficient motor that can be used across a range of cooking needs.|Has food-safe, rust-resistant stainless steel blending blades. The ergonomic slim design makes it very easy to hold and use.|With a silent motor, this blender is extremely comfortable to use. It makes almost no sound and works efficiently in silence.|Stainless steel stem allows you to use it even with hot food without damaging the stem.|Penta-flow breakers ensures even and consistent blends.|100% copper motor with double bush ensures durable functioning.|Easy click-fit locking system makes using the product very convenient. Also comes with an in-built hook in the cord for easy storage.",1699,Needs_ML_Prediction,Home & Kitchen,Value,Needs_ML_Prediction,,
B07WNK1FFN,"AGARO Esteem Multi Kettle 1.2 Litre, 600W with 3 Heating Modes & Rapid Boil Technology","Multiple usage- Boil Water, prepare eggs, tea, noodles, etc.;Capacity: 1.2 Litres, 600 Watts|3 Heating Modes- Boiling, Heating & Keeping Warm;Easy to clean wide mouth|Transparent glass lid for superior cooking;Accessories: Stainless Steel Grill, Egg Boiler Rack, Plastic Bowl|360 degree swivel detachable power base|Size Name: 1.2 Liter; Color Name: Black",1699,Needs_ML_Prediction,Home & Kitchen,Value,Needs_ML_Prediction,,
B09KRHXTLN,"Candes Gloster All in One Silent Blower Fan Room Heater Ideal for Small and Medium Area, 2000 Watts (White)",Motor : Powerful Motor for Quick Heating|Heat Setting : 2 Heat Setting 1000/2000 W|Warranty: 1 year limited warranty. For warranty claim|Over Heat Protection|Handle for Easy Portability|Heat Resistant Body and Stand for Stability|Hot Air Outlet and Safety Grills,1699,Needs_ML_Prediction,Home & Kitchen,Value,Needs_ML_Prediction,,
B07GLS2563,"Cello Quick Boil Popular Electric Kettle 1 Litre 1200 Watts | Stainless Steel body | Boiler for Water, Silver","Suitable for: Water, Tea and Soups|Stainless Steel Body, Pull Lid Opening|Capacity: 1ltr, 1w to 12w|Wide Mouth for Easy Cleaning|Country of Origin: China|Customer Care No: 741799",1899,Needs_ML_Prediction,Home & Kitchen,Value,Needs_ML_Prediction,,
B013B2WGT6,"HealthSense Chef-Mate KS 33 Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitness, Home Baking & Cooking with Free Bowl, 1 Year Warranty & Batteries Included","Multiple Units: The Chef-Mate KS 33 Kitchen Scale efficiently weighs in g, ml, lb:oz and fl’oz. Simply touch the UNIT button for the desired conversion.|TARE Function: This function allows you to set the scale to zero with your bowl already placed on the scale to weigh liquid or fragile ingredients.|High Precision: This scale is built with high precision sensors to give you the right measurements to aid in your cooking.|Dimensions: The Chef-Mate KS 33 Kitchen Scale: 15.5 x 21.7 cm | BPA Free Bowl: 18 x 6.3 cm | Display Size: 6.6 x 2.9.|Box Contents: The Chef-Mate KS 33 Kitchen Scale, 1 BPA Free Bowl, 2 AAA Batteries, Warranty Card and Instruction Manual.",1899,Needs_ML_Prediction,Home & Kitchen,Value,Needs_ML_Prediction,,
B09NFSHCWN,Hilton Quartz Heater 400/800-Watt ISI 2 Rods Multi Mode Heater Long Lasting Quick Heating Extremely Warm (Grey),Comes with 2 Quartz heating tubes providing more warmth|Front grill for safety|Safety tip over switch|Two heat setting - 400 Watt & 800 Watt|Having carry handle for easy portability|Included Components: 1 N Main Unit & 1 N Instruction Manual|1 Year Warranty,1899,Needs_ML_Prediction,Home & Kitchen,Value,Needs_ML_Prediction,,
B08TTRVWKY,"MILTON Smart Egg Boiler 360-Watts (Transparent and Silver Grey), Boil Up to 7 Eggs","3 Boiling Modes - The advanced appliance from Milton, by Hydro Valves allows you to boil eggs in 3 different modes - Hard, Medium and Soft.|Automatic Shut Off - The machine will turn off automatically when the eggs are boiled|Before switching on the appliance, make sure that your home's main voltage corresponds to the operating unit.|Customer Support Information - Milton Egg Boilers Customer Support Number : +91 93556 45866 (Available Monday to Saturday from 10:00 AM to 6:00 PM except national holidays)",1899,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B09MT6XSFW,"Samsung EVO Plus 64GB microSDXC UHS-I U1 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC64KA), Blue","Up to 130MB/s read speed with UHS-I interface. Performance varies by capacity.|Works with cell phones, smartphones, Android tablets, tablet PCs, and more.|6-Proof protection: Waterproof, Temperature proof, X-ray proof, Magnet proof, Drop proof, Wearout proof|10-year limited warranty; For further queries, please contact us at 1800 30 7267864|Includes full size adapter for use in cameras, laptops, and desktop computers",1899,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B00V4BGDKU,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,"Fastest USB 3.0 and Gigabit solution ensure high-speed transfer rate|Plug and Play for Windows (11/10), Mac OS (10.9 & later versions), Chrome OS, and Linux OS.|Foldable and Portable design ideally suits your Ultrabook|In an unlikely case of product quality related issue, we may ask you to reach out to brand’s customer service support and seek resolution. We will require brand proof of issue to process replacement request.",1899,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B09LH32678,"JIALTO Mini Waffle Maker 4 Inch- 350 Watts: Stainless Steel Non-Stick Electric Iron Machine for Individual Belgian Waffles, Pan Cakes, Paninis or Other Snacks - Aqua blue","Why To Buy : To enjoy thick restaurant like quality waffles you must buy this waffle iron maker, this is very energy efficient waffle irons only uses 350 watt energy.|Easy To Use : This waffles machine can we used by anyone, no special learning needed to use this waffel toster machine.|Durable and Energy Efficient : BONIRY brand is known for high quality material, we never compromise with quality and assure you great quality waffles maker.|Non Stick Thick Waffle Maker Pan : You can experience non stick cooking wit this waffle maker gas, This waffle making machine offers rich thick Belgian baffles.|Care for you : We value our customers and provide 24 hours service. You can call us any time we will resolve your quiary within 12 hours.",1999,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B0B8SSC5D9,"AmazonBasics USB C to Lightning Aluminum with Nylon Braided MFi Certified Charging Cable (Grey, 1.8 meter)","Nylon-braided charging cable with a USB-C power adapter to fast charge your iPhone, iPad, and iPods|Supports fast and stable charging and superior data transfer in iPhone 13, 13 Pro, 13 mini; 12, 12 Pro Max, 12 Pro; 11, 11 Pro; X, XS, XR, XS Max; 8, 8 Plus; SE; iPad and iPod|Sturdy full-metal wire with durable full-metal design and premium metallic housing make it suitable for prolonged use daily|Takes about 30 minutes to charge up to 60% battery|Durable, tangle-free, Ultra-thin & lightweight|Length: 1.8 metres; Colour: Grey",1999,Needs_ML_Prediction,Electronics,Value,Needs_ML_Prediction,,
B07DWFX9YS,"Amazon Basics USB A to Lightning PVC Molded Nylon MFi Certified Charging Cable (Black, 1.2 meter)","MFi-certified charging cable for charging Apple Devices|Compatible with iPhone 13, 12, 11; 13, 12 ,11 Pro; 13, 12 11 Pro Max; 13, 12 mini; XS, XS Max, XR, X; 8 Plus, 8; 7 Plus , 7; 6s Plus, 6s, 6 Plus, 6; 5s, 5c, 5; iPad Pro, iPad Air, Air 2, iPad mini, mini 2, mini 4, iPad 4th gen; iPod Touch 5th gen, iPod nano 7th gen and Beats Pill+|PVC moulded nylon cable. Can bend upto 90 degrees|Wide wire and reduced cord resistance deliver high speed charging (up to 2.4 amps charging current)|Uses Apple's original C89 smart chip to recognise and connect to all Apple devices immediately|Damage-resistant connectors provide secure fit & reliable strength|A protective layer added to the lightning and USB ends helps reduce fraying and charge devices safely|Length: 1.2 metres; Colour: Black",1999,Needs_ML_Prediction,Electronics,Value,Needs_ML_Prediction,,
B09JKNF147,Electvision Remote Control Compatible with Kodak/Thomson Smart led tv (Without Voice) Before Placing Order for verification Contact Our coustmer Care 7738090464,*Please match your previous remote before placing order. or for verification of remote contact our coustmer care 7738090464|. * Its Electvision compatible remote for kodak LED.,1999,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B0B8SRZ5SV,"AmazonBasics USB C to Lightning Aluminum with Nylon Braided MFi Certified Charging Cable (Grey, 1.2 meter)","Nylon-braided charging cable with a USB-C power adapter to fast charge your iPhone, iPad, and iPods|Supports fast and stable charging and superior data transfer in iPhone 13, 13 Pro, 13 mini; 12, 12 Pro Max, 12 Pro; 11, 11 Pro; X, XS, XR, XS Max; 8, 8 Plus; SE; iPad and iPod|Sturdy full-metal wire with durable full-metal design and premium metallic housing make it suitable for prolonged use daily|Takes about 30 minutes to charge up to 60% battery|Durable, tangle-free, Ultra-thin & lightweight|Cable offers 100% safety of the device|Length: 1.2 metres; Colour: Grey",1999,Needs_ML_Prediction,Electronics,Value,Needs_ML_Prediction,,
B07N2MGB3G,"AGARO Marvel 9 Liters Oven Toaster Griller, Cake Baking OTG (Black)","Bake, Grill, Toast and more|1 Year Manufacturer's Warranty|Automatic Thermostat I Auto Shut Off I Ready Bell. Cavity Material: Stainless Steel|Heat resistant tempered glass window with Cool Touch Handle|Adjustable temperature from 100°C to 250°C",1999,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B09P858DK8,"WeCool C1 Car Mobile Holder with One Click Technology,360° Rotational, Strong Suction Cup,Compatible with 4 to 6 Inch Devices, Wildshield and Dashboard Mobile Holder for Car, and Use","One Click Release : Inserting or releasing your phone to the Mobile holder for Car Dashboard is made very simple with this WeCool Smart Gadget. Just use a single hand to lock or unlock the phone in your Car|360° FULLY ROTATIONAL Mobile Holder : WeCool Mobile holder with a 360° rational body so that you can watch from your preferred angle after fixing the Mobile Phone holder car. Find the viewing angle that does not hamper your driving or GPS navigation|Mobile Phone Holder Car C1 can easily accommodate smartphones with screen sizes of 4 to 6 inches. It is also designed intelligently to connect any cables from the space below the charging port. Also you can view your phone notifications better.|Anti Scratch and Shake Proof Mobile stand for Car Dashboard. The Super Power grip from double shift locking and super strong sticky Gel Pad and Premium ABS Body saves your phone in every situation|Car Mobile holder for dashboard or Windshield is designed for fixing on WindShield or Dashboard of your car. Firm Grip on plain surface as well Textured Surface ensuring maximum safety to your phone|This WeCool Gadget is covered with 1 Year Brand Warranty. To avail the Warranty, register your product in the brand website with in 10 days of purchase. Reach the Customer support team at 9036228529 for Technical support or any other Query.",1999,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
